,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
206,45.0,58.0,61.0,61.0,63.0,42.0,49.0,65.0,87.0,77.0,68.0,74.0,68.0,82.0,64.0,79.0,71.0,66.0,68.0,57.0,45.0,58.0,61.0,61.0,63.0,42.0,49.0,65.0,87.0,77.0,68.0,74.0,68.0,82.0,64.0,79.0,71.0,66.0,68.0,57.0,45.0,58.0,61.0,61.0,63.0,42.0,49.0,65.0,87.0,77.0,68.0,74.0,68.0,82.0,64.0,79.0,71.0,66.0,68.0,57.0,1
207,68.0,74.0,68.0,82.0,64.0,79.0,71.0,66.0,68.0,57.0,92.0,86.0,82.0,80.0,58.0,62.0,74.0,54.0,51.0,58.0,68.0,74.0,68.0,82.0,64.0,79.0,71.0,66.0,68.0,57.0,92.0,86.0,82.0,80.0,58.0,62.0,74.0,54.0,51.0,58.0,68.0,74.0,68.0,82.0,64.0,79.0,71.0,66.0,68.0,57.0,92.0,86.0,82.0,80.0,58.0,62.0,74.0,54.0,51.0,58.0,1
208,92.0,86.0,82.0,80.0,58.0,62.0,74.0,54.0,51.0,58.0,58.0,55.0,33.0,47.0,46.0,47.0,37.0,43.0,47.0,50.0,92.0,86.0,82.0,80.0,58.0,62.0,74.0,54.0,51.0,58.0,58.0,55.0,33.0,47.0,46.0,47.0,37.0,43.0,47.0,50.0,92.0,86.0,82.0,80.0,58.0,62.0,74.0,54.0,51.0,58.0,58.0,55.0,33.0,47.0,46.0,47.0,37.0,43.0,47.0,50.0,1
209,58.0,55.0,33.0,47.0,46.0,47.0,37.0,43.0,47.0,50.0,41.0,38.0,57.0,52.0,58.0,47.0,100.0,94.0,79.0,58.0,58.0,55.0,33.0,47.0,46.0,47.0,37.0,43.0,47.0,50.0,41.0,38.0,57.0,52.0,58.0,47.0,100.0,94.0,79.0,58.0,58.0,55.0,33.0,47.0,46.0,47.0,37.0,43.0,47.0,50.0,41.0,38.0,57.0,52.0,58.0,47.0,100.0,94.0,79.0,58.0,1
210,41.0,38.0,57.0,52.0,58.0,47.0,100.0,94.0,79.0,58.0,92.0,49.0,39.0,5.0,-62.0,-23.0,3.0,8.0,7.0,-33.0,41.0,38.0,57.0,52.0,58.0,47.0,100.0,94.0,79.0,58.0,92.0,49.0,39.0,5.0,-62.0,-23.0,3.0,8.0,7.0,-33.0,41.0,38.0,57.0,52.0,58.0,47.0,100.0,94.0,79.0,58.0,92.0,49.0,39.0,5.0,-62.0,-23.0,3.0,8.0,7.0,-33.0,1
211,92.0,49.0,39.0,5.0,-62.0,-23.0,3.0,8.0,7.0,-33.0,-24.0,-26.0,2.0,-6.0,-27.0,-15.0,-3.0,-11.0,8.0,-8.0,92.0,49.0,39.0,5.0,-62.0,-23.0,3.0,8.0,7.0,-33.0,-24.0,-26.0,2.0,-6.0,-27.0,-15.0,-3.0,-11.0,8.0,-8.0,92.0,49.0,39.0,5.0,-62.0,-23.0,3.0,8.0,7.0,-33.0,-24.0,-26.0,2.0,-6.0,-27.0,-15.0,-3.0,-11.0,8.0,-8.0,0
212,-24.0,-26.0,2.0,-6.0,-27.0,-15.0,-3.0,-11.0,8.0,-8.0,-2.0,-2.0,-6.0,-20.0,22.0,-6.0,3.0,2.0,1.0,5.0,-24.0,-26.0,2.0,-6.0,-27.0,-15.0,-3.0,-11.0,8.0,-8.0,-2.0,-2.0,-6.0,-20.0,22.0,-6.0,3.0,2.0,1.0,5.0,-24.0,-26.0,2.0,-6.0,-27.0,-15.0,-3.0,-11.0,8.0,-8.0,-2.0,-2.0,-6.0,-20.0,22.0,-6.0,3.0,2.0,1.0,5.0,0
213,-2.0,-2.0,-6.0,-20.0,22.0,-6.0,3.0,2.0,1.0,5.0,-6.0,-6.0,3.0,4.0,5.0,15.0,8.0,5.0,-6.0,8.0,-2.0,-2.0,-6.0,-20.0,22.0,-6.0,3.0,2.0,1.0,5.0,-6.0,-6.0,3.0,4.0,5.0,15.0,8.0,5.0,-6.0,8.0,-2.0,-2.0,-6.0,-20.0,22.0,-6.0,3.0,2.0,1.0,5.0,-6.0,-6.0,3.0,4.0,5.0,15.0,8.0,5.0,-6.0,8.0,0
214,-6.0,-6.0,3.0,4.0,5.0,15.0,8.0,5.0,-6.0,8.0,7.0,19.0,8.0,5.0,5.0,-13.0,-69.0,13.0,38.0,47.0,-6.0,-6.0,3.0,4.0,5.0,15.0,8.0,5.0,-6.0,8.0,7.0,19.0,8.0,5.0,5.0,-13.0,-69.0,13.0,38.0,47.0,-6.0,-6.0,3.0,4.0,5.0,15.0,8.0,5.0,-6.0,8.0,7.0,19.0,8.0,5.0,5.0,-13.0,-69.0,13.0,38.0,47.0,0
215,7.0,19.0,8.0,5.0,5.0,-13.0,-69.0,13.0,38.0,47.0,61.0,79.0,77.0,98.0,72.0,116.0,77.0,77.0,102.0,87.0,7.0,19.0,8.0,5.0,5.0,-13.0,-69.0,13.0,38.0,47.0,61.0,79.0,77.0,98.0,72.0,116.0,77.0,77.0,102.0,87.0,7.0,19.0,8.0,5.0,5.0,-13.0,-69.0,13.0,38.0,47.0,61.0,79.0,77.0,98.0,72.0,116.0,77.0,77.0,102.0,87.0,0
216,61.0,79.0,77.0,98.0,72.0,116.0,77.0,77.0,102.0,87.0,88.0,81.0,88.0,86.0,83.0,92.0,62.0,99.0,93.0,85.0,61.0,79.0,77.0,98.0,72.0,116.0,77.0,77.0,102.0,87.0,88.0,81.0,88.0,86.0,83.0,92.0,62.0,99.0,93.0,85.0,61.0,79.0,77.0,98.0,72.0,116.0,77.0,77.0,102.0,87.0,88.0,81.0,88.0,86.0,83.0,92.0,62.0,99.0,93.0,85.0,1
217,88.0,81.0,88.0,86.0,83.0,92.0,62.0,99.0,93.0,85.0,90.0,87.0,77.0,100.0,81.0,52.0,75.0,83.0,47.0,63.0,88.0,81.0,88.0,86.0,83.0,92.0,62.0,99.0,93.0,85.0,90.0,87.0,77.0,100.0,81.0,52.0,75.0,83.0,47.0,63.0,88.0,81.0,88.0,86.0,83.0,92.0,62.0,99.0,93.0,85.0,90.0,87.0,77.0,100.0,81.0,52.0,75.0,83.0,47.0,63.0,1
218,90.0,87.0,77.0,100.0,81.0,52.0,75.0,83.0,47.0,63.0,96.0,100.0,86.0,87.0,83.0,79.0,75.0,80.0,84.0,74.0,90.0,87.0,77.0,100.0,81.0,52.0,75.0,83.0,47.0,63.0,96.0,100.0,86.0,87.0,83.0,79.0,75.0,80.0,84.0,74.0,90.0,87.0,77.0,100.0,81.0,52.0,75.0,83.0,47.0,63.0,96.0,100.0,86.0,87.0,83.0,79.0,75.0,80.0,84.0,74.0,1
219,4.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,0
220,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,7.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,7.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,7.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,0
221,7.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0
222,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,0
223,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,1.0,-6.0,-7.0,-11.0,-17.0,-13.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,1.0,-6.0,-7.0,-11.0,-17.0,-13.0,5.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,1.0,-6.0,-7.0,-11.0,-17.0,-13.0,0
224,6.0,5.0,5.0,2.0,1.0,-6.0,-7.0,-11.0,-17.0,-13.0,-9.0,-7.0,-2.0,6.0,26.0,26.0,36.0,45.0,43.0,55.0,6.0,5.0,5.0,2.0,1.0,-6.0,-7.0,-11.0,-17.0,-13.0,-9.0,-7.0,-2.0,6.0,26.0,26.0,36.0,45.0,43.0,55.0,6.0,5.0,5.0,2.0,1.0,-6.0,-7.0,-11.0,-17.0,-13.0,-9.0,-7.0,-2.0,6.0,26.0,26.0,36.0,45.0,43.0,55.0,0
225,-9.0,-7.0,-2.0,6.0,26.0,26.0,36.0,45.0,43.0,55.0,52.0,55.0,50.0,51.0,55.0,56.0,62.0,77.0,78.0,81.0,-9.0,-7.0,-2.0,6.0,26.0,26.0,36.0,45.0,43.0,55.0,52.0,55.0,50.0,51.0,55.0,56.0,62.0,77.0,78.0,81.0,-9.0,-7.0,-2.0,6.0,26.0,26.0,36.0,45.0,43.0,55.0,52.0,55.0,50.0,51.0,55.0,56.0,62.0,77.0,78.0,81.0,0
226,52.0,55.0,50.0,51.0,55.0,56.0,62.0,77.0,78.0,81.0,75.0,79.0,77.0,78.0,86.0,79.0,79.0,84.0,78.0,77.0,52.0,55.0,50.0,51.0,55.0,56.0,62.0,77.0,78.0,81.0,75.0,79.0,77.0,78.0,86.0,79.0,79.0,84.0,78.0,77.0,52.0,55.0,50.0,51.0,55.0,56.0,62.0,77.0,78.0,81.0,75.0,79.0,77.0,78.0,86.0,79.0,79.0,84.0,78.0,77.0,1
227,75.0,79.0,77.0,78.0,86.0,79.0,79.0,84.0,78.0,77.0,86.0,54.0,59.0,68.0,62.0,66.0,68.0,97.0,70.0,86.0,75.0,79.0,77.0,78.0,86.0,79.0,79.0,84.0,78.0,77.0,86.0,54.0,59.0,68.0,62.0,66.0,68.0,97.0,70.0,86.0,75.0,79.0,77.0,78.0,86.0,79.0,79.0,84.0,78.0,77.0,86.0,54.0,59.0,68.0,62.0,66.0,68.0,97.0,70.0,86.0,1
228,86.0,54.0,59.0,68.0,62.0,66.0,68.0,97.0,70.0,86.0,87.0,78.0,78.0,78.0,75.0,78.0,75.0,71.0,78.0,75.0,86.0,54.0,59.0,68.0,62.0,66.0,68.0,97.0,70.0,86.0,87.0,78.0,78.0,78.0,75.0,78.0,75.0,71.0,78.0,75.0,86.0,54.0,59.0,68.0,62.0,66.0,68.0,97.0,70.0,86.0,87.0,78.0,78.0,78.0,75.0,78.0,75.0,71.0,78.0,75.0,1
229,87.0,78.0,78.0,78.0,75.0,78.0,75.0,71.0,78.0,75.0,77.0,79.0,68.0,79.0,70.0,79.0,84.0,35.0,68.0,74.0,87.0,78.0,78.0,78.0,75.0,78.0,75.0,71.0,78.0,75.0,77.0,79.0,68.0,79.0,70.0,79.0,84.0,35.0,68.0,74.0,87.0,78.0,78.0,78.0,75.0,78.0,75.0,71.0,78.0,75.0,77.0,79.0,68.0,79.0,70.0,79.0,84.0,35.0,68.0,74.0,1
230,77.0,79.0,68.0,79.0,70.0,79.0,84.0,35.0,68.0,74.0,74.0,81.0,73.0,76.0,77.0,79.0,77.0,82.0,79.0,75.0,77.0,79.0,68.0,79.0,70.0,79.0,84.0,35.0,68.0,74.0,74.0,81.0,73.0,76.0,77.0,79.0,77.0,82.0,79.0,75.0,77.0,79.0,68.0,79.0,70.0,79.0,84.0,35.0,68.0,74.0,74.0,81.0,73.0,76.0,77.0,79.0,77.0,82.0,79.0,75.0,1
231,74.0,81.0,73.0,76.0,77.0,79.0,77.0,82.0,79.0,75.0,75.0,76.0,75.0,79.0,77.0,77.0,72.0,75.0,74.0,76.0,74.0,81.0,73.0,76.0,77.0,79.0,77.0,82.0,79.0,75.0,75.0,76.0,75.0,79.0,77.0,77.0,72.0,75.0,74.0,76.0,74.0,81.0,73.0,76.0,77.0,79.0,77.0,82.0,79.0,75.0,75.0,76.0,75.0,79.0,77.0,77.0,72.0,75.0,74.0,76.0,1
232,75.0,76.0,75.0,79.0,77.0,77.0,72.0,75.0,74.0,76.0,76.0,74.0,79.0,77.0,75.0,74.0,74.0,75.0,70.0,79.0,75.0,76.0,75.0,79.0,77.0,77.0,72.0,75.0,74.0,76.0,76.0,74.0,79.0,77.0,75.0,74.0,74.0,75.0,70.0,79.0,75.0,76.0,75.0,79.0,77.0,77.0,72.0,75.0,74.0,76.0,76.0,74.0,79.0,77.0,75.0,74.0,74.0,75.0,70.0,79.0,1
233,76.0,74.0,79.0,77.0,75.0,74.0,74.0,75.0,70.0,79.0,75.0,78.0,74.0,76.0,76.0,76.0,75.0,76.0,74.0,75.0,76.0,74.0,79.0,77.0,75.0,74.0,74.0,75.0,70.0,79.0,75.0,78.0,74.0,76.0,76.0,76.0,75.0,76.0,74.0,75.0,76.0,74.0,79.0,77.0,75.0,74.0,74.0,75.0,70.0,79.0,75.0,78.0,74.0,76.0,76.0,76.0,75.0,76.0,74.0,75.0,1
234,75.0,78.0,74.0,76.0,76.0,76.0,75.0,76.0,74.0,75.0,74.0,78.0,78.0,78.0,79.0,77.0,79.0,74.0,76.0,76.0,75.0,78.0,74.0,76.0,76.0,76.0,75.0,76.0,74.0,75.0,74.0,78.0,78.0,78.0,79.0,77.0,79.0,74.0,76.0,76.0,75.0,78.0,74.0,76.0,76.0,76.0,75.0,76.0,74.0,75.0,74.0,78.0,78.0,78.0,79.0,77.0,79.0,74.0,76.0,76.0,1
235,74.0,78.0,78.0,78.0,79.0,77.0,79.0,74.0,76.0,76.0,77.0,80.0,74.0,76.0,72.0,85.0,74.0,75.0,79.0,77.0,74.0,78.0,78.0,78.0,79.0,77.0,79.0,74.0,76.0,76.0,77.0,80.0,74.0,76.0,72.0,85.0,74.0,75.0,79.0,77.0,74.0,78.0,78.0,78.0,79.0,77.0,79.0,74.0,76.0,76.0,77.0,80.0,74.0,76.0,72.0,85.0,74.0,75.0,79.0,77.0,1
236,77.0,80.0,74.0,76.0,72.0,85.0,74.0,75.0,79.0,77.0,72.0,80.0,72.0,74.0,79.0,64.0,79.0,64.0,60.0,61.0,77.0,80.0,74.0,76.0,72.0,85.0,74.0,75.0,79.0,77.0,72.0,80.0,72.0,74.0,79.0,64.0,79.0,64.0,60.0,61.0,77.0,80.0,74.0,76.0,72.0,85.0,74.0,75.0,79.0,77.0,72.0,80.0,72.0,74.0,79.0,64.0,79.0,64.0,60.0,61.0,1
237,72.0,80.0,72.0,74.0,79.0,64.0,79.0,64.0,60.0,61.0,55.0,50.0,38.0,47.0,38.0,38.0,24.0,31.0,24.0,20.0,72.0,80.0,72.0,74.0,79.0,64.0,79.0,64.0,60.0,61.0,55.0,50.0,38.0,47.0,38.0,38.0,24.0,31.0,24.0,20.0,72.0,80.0,72.0,74.0,79.0,64.0,79.0,64.0,60.0,61.0,55.0,50.0,38.0,47.0,38.0,38.0,24.0,31.0,24.0,20.0,0
238,55.0,50.0,38.0,47.0,38.0,38.0,24.0,31.0,24.0,20.0,18.0,14.0,15.0,9.0,3.0,-2.0,1.0,0.0,1.0,1.0,55.0,50.0,38.0,47.0,38.0,38.0,24.0,31.0,24.0,20.0,18.0,14.0,15.0,9.0,3.0,-2.0,1.0,0.0,1.0,1.0,55.0,50.0,38.0,47.0,38.0,38.0,24.0,31.0,24.0,20.0,18.0,14.0,15.0,9.0,3.0,-2.0,1.0,0.0,1.0,1.0,0
239,18.0,14.0,15.0,9.0,3.0,-2.0,1.0,0.0,1.0,1.0,5.0,3.0,13.0,2.0,2.0,26.0,14.0,13.0,17.0,19.0,18.0,14.0,15.0,9.0,3.0,-2.0,1.0,0.0,1.0,1.0,5.0,3.0,13.0,2.0,2.0,26.0,14.0,13.0,17.0,19.0,18.0,14.0,15.0,9.0,3.0,-2.0,1.0,0.0,1.0,1.0,5.0,3.0,13.0,2.0,2.0,26.0,14.0,13.0,17.0,19.0,0
240,5.0,3.0,13.0,2.0,2.0,26.0,14.0,13.0,17.0,19.0,20.0,19.0,17.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,5.0,3.0,13.0,2.0,2.0,26.0,14.0,13.0,17.0,19.0,20.0,19.0,17.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,5.0,3.0,13.0,2.0,2.0,26.0,14.0,13.0,17.0,19.0,20.0,19.0,17.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,0
241,20.0,19.0,17.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,18.0,17.0,18.0,17.0,19.0,17.0,18.0,18.0,17.0,18.0,20.0,19.0,17.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,18.0,17.0,18.0,17.0,19.0,17.0,18.0,18.0,17.0,18.0,20.0,19.0,17.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,18.0,17.0,18.0,17.0,19.0,17.0,18.0,18.0,17.0,18.0,0
242,18.0,17.0,18.0,17.0,19.0,17.0,18.0,18.0,17.0,18.0,20.0,18.0,19.0,19.0,19.0,18.0,20.0,19.0,19.0,20.0,18.0,17.0,18.0,17.0,19.0,17.0,18.0,18.0,17.0,18.0,20.0,18.0,19.0,19.0,19.0,18.0,20.0,19.0,19.0,20.0,18.0,17.0,18.0,17.0,19.0,17.0,18.0,18.0,17.0,18.0,20.0,18.0,19.0,19.0,19.0,18.0,20.0,19.0,19.0,20.0,0
243,20.0,18.0,19.0,19.0,19.0,18.0,20.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,9.0,12.0,20.0,18.0,19.0,19.0,19.0,18.0,20.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,9.0,12.0,20.0,18.0,19.0,19.0,19.0,18.0,20.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,9.0,12.0,0
244,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,9.0,12.0,12.0,18.0,-9.0,7.0,5.0,-1.0,-18.0,9.0,6.0,1.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,9.0,12.0,12.0,18.0,-9.0,7.0,5.0,-1.0,-18.0,9.0,6.0,1.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,9.0,12.0,12.0,18.0,-9.0,7.0,5.0,-1.0,-18.0,9.0,6.0,1.0,0
245,12.0,18.0,-9.0,7.0,5.0,-1.0,-18.0,9.0,6.0,1.0,5.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,3.0,-5.0,12.0,18.0,-9.0,7.0,5.0,-1.0,-18.0,9.0,6.0,1.0,5.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,3.0,-5.0,12.0,18.0,-9.0,7.0,5.0,-1.0,-18.0,9.0,6.0,1.0,5.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,3.0,-5.0,0
246,-7.0,-7.0,-9.0,-9.0,-7.0,-8.0,-8.0,-8.0,-7.0,-7.0,-10.0,-6.0,-8.0,-7.0,-7.0,-6.0,-5.0,-16.0,-26.0,-27.0,-7.0,-7.0,-9.0,-9.0,-7.0,-8.0,-8.0,-8.0,-7.0,-7.0,-10.0,-6.0,-8.0,-7.0,-7.0,-6.0,-5.0,-16.0,-26.0,-27.0,-7.0,-7.0,-9.0,-9.0,-7.0,-8.0,-8.0,-8.0,-7.0,-7.0,-10.0,-6.0,-8.0,-7.0,-7.0,-6.0,-5.0,-16.0,-26.0,-27.0,0
247,-10.0,-6.0,-8.0,-7.0,-7.0,-6.0,-5.0,-16.0,-26.0,-27.0,-16.0,-16.0,-6.0,-11.0,0.0,-2.0,-3.0,0.0,4.0,1.0,-10.0,-6.0,-8.0,-7.0,-7.0,-6.0,-5.0,-16.0,-26.0,-27.0,-16.0,-16.0,-6.0,-11.0,0.0,-2.0,-3.0,0.0,4.0,1.0,-10.0,-6.0,-8.0,-7.0,-7.0,-6.0,-5.0,-16.0,-26.0,-27.0,-16.0,-16.0,-6.0,-11.0,0.0,-2.0,-3.0,0.0,4.0,1.0,0
248,-16.0,-16.0,-6.0,-11.0,0.0,-2.0,-3.0,0.0,4.0,1.0,1.0,-3.0,-7.0,-4.0,2.0,-1.0,-26.0,-6.0,-8.0,-16.0,-16.0,-16.0,-6.0,-11.0,0.0,-2.0,-3.0,0.0,4.0,1.0,1.0,-3.0,-7.0,-4.0,2.0,-1.0,-26.0,-6.0,-8.0,-16.0,-16.0,-16.0,-6.0,-11.0,0.0,-2.0,-3.0,0.0,4.0,1.0,1.0,-3.0,-7.0,-4.0,2.0,-1.0,-26.0,-6.0,-8.0,-16.0,0
249,1.0,-3.0,-7.0,-4.0,2.0,-1.0,-26.0,-6.0,-8.0,-16.0,-11.0,-9.0,-6.0,-13.0,-7.0,-8.0,-6.0,-7.0,-9.0,-11.0,1.0,-3.0,-7.0,-4.0,2.0,-1.0,-26.0,-6.0,-8.0,-16.0,-11.0,-9.0,-6.0,-13.0,-7.0,-8.0,-6.0,-7.0,-9.0,-11.0,1.0,-3.0,-7.0,-4.0,2.0,-1.0,-26.0,-6.0,-8.0,-16.0,-11.0,-9.0,-6.0,-13.0,-7.0,-8.0,-6.0,-7.0,-9.0,-11.0,0
250,-11.0,-9.0,-6.0,-13.0,-7.0,-8.0,-6.0,-7.0,-9.0,-11.0,-12.0,-15.0,-14.0,-14.0,-16.0,-12.0,-16.0,-17.0,-16.0,-16.0,-11.0,-9.0,-6.0,-13.0,-7.0,-8.0,-6.0,-7.0,-9.0,-11.0,-12.0,-15.0,-14.0,-14.0,-16.0,-12.0,-16.0,-17.0,-16.0,-16.0,-11.0,-9.0,-6.0,-13.0,-7.0,-8.0,-6.0,-7.0,-9.0,-11.0,-12.0,-15.0,-14.0,-14.0,-16.0,-12.0,-16.0,-17.0,-16.0,-16.0,0
251,-12.0,-15.0,-14.0,-14.0,-16.0,-12.0,-16.0,-17.0,-16.0,-16.0,-16.0,-14.0,-16.0,-15.0,-16.0,-13.0,-13.0,-13.0,-13.0,-12.0,-12.0,-15.0,-14.0,-14.0,-16.0,-12.0,-16.0,-17.0,-16.0,-16.0,-16.0,-14.0,-16.0,-15.0,-16.0,-13.0,-13.0,-13.0,-13.0,-12.0,-12.0,-15.0,-14.0,-14.0,-16.0,-12.0,-16.0,-17.0,-16.0,-16.0,-16.0,-14.0,-16.0,-15.0,-16.0,-13.0,-13.0,-13.0,-13.0,-12.0,0
252,-16.0,-14.0,-16.0,-15.0,-16.0,-13.0,-13.0,-13.0,-13.0,-12.0,-11.0,-9.0,-9.0,-11.0,-15.0,-12.0,-13.0,-9.0,-11.0,-9.0,-16.0,-14.0,-16.0,-15.0,-16.0,-13.0,-13.0,-13.0,-13.0,-12.0,-11.0,-9.0,-9.0,-11.0,-15.0,-12.0,-13.0,-9.0,-11.0,-9.0,-16.0,-14.0,-16.0,-15.0,-16.0,-13.0,-13.0,-13.0,-13.0,-12.0,-11.0,-9.0,-9.0,-11.0,-15.0,-12.0,-13.0,-9.0,-11.0,-9.0,0
253,-11.0,-9.0,-9.0,-11.0,-15.0,-12.0,-13.0,-9.0,-11.0,-9.0,-10.0,-8.0,-4.0,-5.0,-5.0,-2.0,-5.0,-1.0,-7.0,-7.0,-11.0,-9.0,-9.0,-11.0,-15.0,-12.0,-13.0,-9.0,-11.0,-9.0,-10.0,-8.0,-4.0,-5.0,-5.0,-2.0,-5.0,-1.0,-7.0,-7.0,-11.0,-9.0,-9.0,-11.0,-15.0,-12.0,-13.0,-9.0,-11.0,-9.0,-10.0,-8.0,-4.0,-5.0,-5.0,-2.0,-5.0,-1.0,-7.0,-7.0,0
254,-10.0,-8.0,-4.0,-5.0,-5.0,-2.0,-5.0,-1.0,-7.0,-7.0,-14.0,-25.0,-30.0,-27.0,-13.0,-1.0,-13.0,-18.0,-20.0,-11.0,-10.0,-8.0,-4.0,-5.0,-5.0,-2.0,-5.0,-1.0,-7.0,-7.0,-14.0,-25.0,-30.0,-27.0,-13.0,-1.0,-13.0,-18.0,-20.0,-11.0,-10.0,-8.0,-4.0,-5.0,-5.0,-2.0,-5.0,-1.0,-7.0,-7.0,-14.0,-25.0,-30.0,-27.0,-13.0,-1.0,-13.0,-18.0,-20.0,-11.0,0
255,-14.0,-25.0,-30.0,-27.0,-13.0,-1.0,-13.0,-18.0,-20.0,-11.0,0.0,0.0,-5.0,-34.0,-10.0,0.0,-11.0,-2.0,-7.0,-6.0,-14.0,-25.0,-30.0,-27.0,-13.0,-1.0,-13.0,-18.0,-20.0,-11.0,0.0,0.0,-5.0,-34.0,-10.0,0.0,-11.0,-2.0,-7.0,-6.0,-14.0,-25.0,-30.0,-27.0,-13.0,-1.0,-13.0,-18.0,-20.0,-11.0,0.0,0.0,-5.0,-34.0,-10.0,0.0,-11.0,-2.0,-7.0,-6.0,0
256,0.0,0.0,-5.0,-34.0,-10.0,0.0,-11.0,-2.0,-7.0,-6.0,-16.0,-7.0,-7.0,-11.0,-6.0,-9.0,-9.0,-4.0,-9.0,-6.0,0.0,0.0,-5.0,-34.0,-10.0,0.0,-11.0,-2.0,-7.0,-6.0,-16.0,-7.0,-7.0,-11.0,-6.0,-9.0,-9.0,-4.0,-9.0,-6.0,0.0,0.0,-5.0,-34.0,-10.0,0.0,-11.0,-2.0,-7.0,-6.0,-16.0,-7.0,-7.0,-11.0,-6.0,-9.0,-9.0,-4.0,-9.0,-6.0,0
257,-16.0,-7.0,-7.0,-11.0,-6.0,-9.0,-9.0,-4.0,-9.0,-6.0,-6.0,-6.0,-6.0,-8.0,-12.0,-3.0,-11.0,-5.0,-7.0,-6.0,-16.0,-7.0,-7.0,-11.0,-6.0,-9.0,-9.0,-4.0,-9.0,-6.0,-6.0,-6.0,-6.0,-8.0,-12.0,-3.0,-11.0,-5.0,-7.0,-6.0,-16.0,-7.0,-7.0,-11.0,-6.0,-9.0,-9.0,-4.0,-9.0,-6.0,-6.0,-6.0,-6.0,-8.0,-12.0,-3.0,-11.0,-5.0,-7.0,-6.0,0
258,-6.0,-6.0,-6.0,-8.0,-12.0,-3.0,-11.0,-5.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-8.0,-12.0,-3.0,-11.0,-5.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-8.0,-12.0,-3.0,-11.0,-5.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-7.0,-6.0,-6.0,-6.0,-6.0,-6.0,0
